File name;Path;Last modification date;SHA-512;Size in Bytes
demo300.blp;Speedy Eggbert 2/DATA/demo300.blp;1999-12-10 17:02:22:000;74ad3b2daec693748a52787cb18a7c3b68f8e52c7159e6f9a9ad5d9bc825165ef109ae4aed65c659ba4ee6d6a66c82523482a389f7c75bcb97d88ad39a7e4f82;1428
SOUND042.BLP;Speedy_Blupi_II/SOUND/SOUND042.BLP;1998-03-13 19:24:58:000;74e3af94e1c363b2a35e00d717814debdb0ba1578edfd7bd115b7f7465604d466cfb74f3272d2a56d4c3b86adc2fc1a29040ad8f09adc3fc7e154e16c3c8ebcb;88326
sound042.blp;Speedy_Blupi_Demo/Sound/sound042.blp;1998-03-13 18:24:58:000;74e3af94e1c363b2a35e00d717814debdb0ba1578edfd7bd115b7f7465604d466cfb74f3272d2a56d4c3b86adc2fc1a29040ad8f09adc3fc7e154e16c3c8ebcb;88326
SOUND042.BLP;Speedy Eggbert/Game/SOUND/SOUND042.BLP;1998-03-13 15:24:58:000;74e3af94e1c363b2a35e00d717814debdb0ba1578edfd7bd115b7f7465604d466cfb74f3272d2a56d4c3b86adc2fc1a29040ad8f09adc3fc7e154e16c3c8ebcb;88326
SOUND042.BLP;Speedy Eggbert 2/SOUND/SOUND042.BLP;1998-03-13 19:24:58:000;74e3af94e1c363b2a35e00d717814debdb0ba1578edfd7bd115b7f7465604d466cfb74f3272d2a56d4c3b86adc2fc1a29040ad8f09adc3fc7e154e16c3c8ebcb;88326
SOUND042.BLP;Speedy_Blupi_I/SOUND/SOUND042.BLP;1998-03-13 20:39:58:000;74e3af94e1c363b2a35e00d717814debdb0ba1578edfd7bd115b7f7465604d466cfb74f3272d2a56d4c3b86adc2fc1a29040ad8f09adc3fc7e154e16c3c8ebcb;88326
SOUND042.BLP;Speedy_Eggbert_Demo/SOUND/SOUND042.BLP;1998-03-13 15:24:58:000;74e3af94e1c363b2a35e00d717814debdb0ba1578edfd7bd115b7f7465604d466cfb74f3272d2a56d4c3b86adc2fc1a29040ad8f09adc3fc7e154e16c3c8ebcb;88326
WORLD066.BLP;Speedy Eggbert/Game/DATA/WORLD066.BLP;1998-05-16 12:39:28:000;7599e536c13d26017bb3ba32596b1c3f3622cd6008ec5b48c61da99f38978dc92d0df9a98acff63ff08612b48a022fe09d8fb455e770ef29674480d90a5acd43;50468
WORLD066.BLP;Speedy_Blupi_I/DATA/WORLD066.BLP;1998-05-16 17:54:28:000;7599e536c13d26017bb3ba32596b1c3f3622cd6008ec5b48c61da99f38978dc92d0df9a98acff63ff08612b48a022fe09d8fb455e770ef29674480d90a5acd43;50468
WORLD301.BLP;Speedy_Blupi_II/DATA/WORLD301.BLP;1999-12-10 14:35:28:000;7659f5802e4ff0255a8ac718bea7fab34a9c748c71244ee55b9e97bfad09ac39526735f0320e0e24b45b8387a09cf43db367adfa11b570af1c57244e284ab193;50468
world301.blp;Speedy Eggbert 2/DATA/world301.blp;1999-12-10 14:35:28:000;7659f5802e4ff0255a8ac718bea7fab34a9c748c71244ee55b9e97bfad09ac39526735f0320e0e24b45b8387a09cf43db367adfa11b570af1c57244e284ab193;50468
SOUND031.BLP;Speedy_Blupi_II/SOUND/SOUND031.BLP;1998-02-06 16:35:34:000;765e6fd91f60db2fcd95adce2483ad74a34024f5c5013580b55be9dce7f358f9fb8bb3918e82c95bc38b8aca2dbf3d67ee1eaf650673582d92d88a74ec153b93;39518
sound031.blp;Speedy_Blupi_Demo/Sound/sound031.blp;1998-02-06 15:35:34:000;765e6fd91f60db2fcd95adce2483ad74a34024f5c5013580b55be9dce7f358f9fb8bb3918e82c95bc38b8aca2dbf3d67ee1eaf650673582d92d88a74ec153b93;39518
SOUND031.BLP;Speedy Eggbert/Game/SOUND/SOUND031.BLP;1998-02-06 12:35:34:000;765e6fd91f60db2fcd95adce2483ad74a34024f5c5013580b55be9dce7f358f9fb8bb3918e82c95bc38b8aca2dbf3d67ee1eaf650673582d92d88a74ec153b93;39518
SOUND031.BLP;Speedy Eggbert 2/SOUND/SOUND031.BLP;1998-02-06 16:35:34:000;765e6fd91f60db2fcd95adce2483ad74a34024f5c5013580b55be9dce7f358f9fb8bb3918e82c95bc38b8aca2dbf3d67ee1eaf650673582d92d88a74ec153b93;39518
SOUND031.BLP;Speedy_Blupi_I/SOUND/SOUND031.BLP;1998-02-06 17:50:34:000;765e6fd91f60db2fcd95adce2483ad74a34024f5c5013580b55be9dce7f358f9fb8bb3918e82c95bc38b8aca2dbf3d67ee1eaf650673582d92d88a74ec153b93;39518
SOUND031.BLP;Speedy_Eggbert_Demo/SOUND/SOUND031.BLP;1998-02-06 12:35:34:000;765e6fd91f60db2fcd95adce2483ad74a34024f5c5013580b55be9dce7f358f9fb8bb3918e82c95bc38b8aca2dbf3d67ee1eaf650673582d92d88a74ec153b93;39518
WORLD205.BLP;Speedy_Blupi_II/DATA/WORLD205.BLP;2000-10-02 15:44:24:000;7667f184cde1e0c24b631bebe04bce9ec7bfc1d499a0c65aed17796504da7cf50ba265bed13e2b94a08724e79e4c83f4c9740291abca525bbd10ae599c6e1d6a;50468
world205.blp;Speedy Eggbert 2/DATA/world205.blp;2000-10-02 15:44:24:000;7667f184cde1e0c24b631bebe04bce9ec7bfc1d499a0c65aed17796504da7cf50ba265bed13e2b94a08724e79e4c83f4c9740291abca525bbd10ae599c6e1d6a;50468
WORLD303.BLP;Speedy_Blupi_II/DATA/WORLD303.BLP;1999-12-10 16:49:08:000;76ca57068934b5da0e04704354a09cc03ee4dd884cebdc4812dd9a335a89ed91acc7256fdfa88e689722ea81e01c0cc9b5cad680a030c41e4a57e53807c87173;50468
world303.blp;Speedy Eggbert 2/DATA/world303.blp;1999-12-10 16:49:08:000;76ca57068934b5da0e04704354a09cc03ee4dd884cebdc4812dd9a335a89ed91acc7256fdfa88e689722ea81e01c0cc9b5cad680a030c41e4a57e53807c87173;50468
DECOR030.BLP;Speedy_Blupi_II/IMAGE08/DECOR030.BLP;1999-05-11 10:32:56:000;76e816ef89e5f8bc4650c559bc70895cb404d8cb350f6ec5cd167d22bc313fa5e4f9bf6b4cbf44961402a4fb8668c47526edebde34186b08c95f7c98ff00ca8e;308278
decor030.blp;Speedy Eggbert 2/IMAGE08/decor030.blp;1999-05-11 10:32:56:000;76e816ef89e5f8bc4650c559bc70895cb404d8cb350f6ec5cd167d22bc313fa5e4f9bf6b4cbf44961402a4fb8668c47526edebde34186b08c95f7c98ff00ca8e;308278
choose.gif;Speedy Eggbert/Game/images/choose.gif;2000-07-20 14:33:28:000;77c5c4a030fe9b49b02adc0f70f2d958c4acba707ee15dea53961595c48f473006a5d68e0a3009dd33271aadc2367cfd89a30197c211de5f26510720ba42e93f;1358
choose.gif;Speedy Eggbert/assets/images/choose.gif;2000-07-20 16:33:28:000;77c5c4a030fe9b49b02adc0f70f2d958c4acba707ee15dea53961595c48f473006a5d68e0a3009dd33271aadc2367cfd89a30197c211de5f26510720ba42e93f;1358
WORLD106.BLP;Speedy Eggbert/Game/DATA/WORLD106.BLP;1998-05-18 17:44:52:000;7829bad734c11590378cfce78915d098785bf136852bc7441776747b734ec201b9530cf158316baafbf88947bf71793e4e8f8f28c567e374d778ae05fa81508c;50468
WORLD106.BLP;Speedy_Blupi_I/DATA/WORLD106.BLP;1998-05-18 22:59:52:000;7829bad734c11590378cfce78915d098785bf136852bc7441776747b734ec201b9530cf158316baafbf88947bf71793e4e8f8f28c567e374d778ae05fa81508c;50468
info.blp;Speedy_Blupi_Demo/Image/info.blp;1998-04-21 08:41:16:000;787c8ea5cc94e624ef3b871df04ec3a56ce958e630aa65cb1d0d74de22175b5b72d8e8be4c57b1b0b4328e38af218200802cc200f8cbb64768cc1f0e141f1a25;308278
INFO.BLP;Speedy Eggbert/Game/IMAGE08/INFO.BLP;1998-04-21 05:41:16:000;787c8ea5cc94e624ef3b871df04ec3a56ce958e630aa65cb1d0d74de22175b5b72d8e8be4c57b1b0b4328e38af218200802cc200f8cbb64768cc1f0e141f1a25;308278
INFO.BLP;Speedy_Blupi_I/IMAGE08/INFO.BLP;1998-04-21 10:56:16:000;787c8ea5cc94e624ef3b871df04ec3a56ce958e630aa65cb1d0d74de22175b5b72d8e8be4c57b1b0b4328e38af218200802cc200f8cbb64768cc1f0e141f1a25;308278
INFO.BLP;Speedy_Eggbert_Demo/IMAGE08/INFO.BLP;1998-04-21 05:41:16:000;787c8ea5cc94e624ef3b871df04ec3a56ce958e630aa65cb1d0d74de22175b5b72d8e8be4c57b1b0b4328e38af218200802cc200f8cbb64768cc1f0e141f1a25;308278
SOUND065.BLP;Speedy_Blupi_II/SOUND/SOUND065.BLP;1998-05-12 12:51:36:000;78b9d74cc2dbf1f1fb239447f121852aaba219090a7670d010612a15602750dfc2367b59c22c3dc84603c4b0233b1b3021488762a9e6a9743022062a5af5c17b;35490
sound065.blp;Speedy_Blupi_Demo/Sound/sound065.blp;1998-05-12 11:51:36:000;78b9d74cc2dbf1f1fb239447f121852aaba219090a7670d010612a15602750dfc2367b59c22c3dc84603c4b0233b1b3021488762a9e6a9743022062a5af5c17b;35490
SOUND065.BLP;Speedy Eggbert/Game/SOUND/SOUND065.BLP;1998-05-12 08:51:36:000;78b9d74cc2dbf1f1fb239447f121852aaba219090a7670d010612a15602750dfc2367b59c22c3dc84603c4b0233b1b3021488762a9e6a9743022062a5af5c17b;35490
SOUND065.BLP;Speedy Eggbert 2/SOUND/SOUND065.BLP;1998-05-12 12:51:36:000;78b9d74cc2dbf1f1fb239447f121852aaba219090a7670d010612a15602750dfc2367b59c22c3dc84603c4b0233b1b3021488762a9e6a9743022062a5af5c17b;35490
SOUND065.BLP;Speedy_Blupi_I/SOUND/SOUND065.BLP;1998-05-12 14:06:36:000;78b9d74cc2dbf1f1fb239447f121852aaba219090a7670d010612a15602750dfc2367b59c22c3dc84603c4b0233b1b3021488762a9e6a9743022062a5af5c17b;35490
SOUND065.BLP;Speedy_Eggbert_Demo/SOUND/SOUND065.BLP;1998-05-12 08:51:36:000;78b9d74cc2dbf1f1fb239447f121852aaba219090a7670d010612a15602750dfc2367b59c22c3dc84603c4b0233b1b3021488762a9e6a9743022062a5af5c17b;35490
EXPLO.BLP;Speedy_Blupi_II/IMAGE08/EXPLO.BLP;1999-12-11 10:22:36:000;796bcbc477bb8d2b01ae715da67940339490da15d6b40fb8c8699ab3c00ff38132fb3d10e853ddabc09375ee7cbd8ded7322e729746bc4f5467dcf8c1ef15056;936038
explo.blp;Speedy Eggbert 2/IMAGE08/explo.blp;1999-12-11 10:22:36:000;796bcbc477bb8d2b01ae715da67940339490da15d6b40fb8c8699ab3c00ff38132fb3d10e853ddabc09375ee7cbd8ded7322e729746bc4f5467dcf8c1ef15056;936038
WORLD210.BLP;Speedy_Blupi_II/DATA/WORLD210.BLP;2000-10-02 15:44:56:000;79b29bdd6b7b0136e384f13d460d60df0817b3da802bb89168565773009efb4063e08d2d75da75ff81d83d8c115cc8732a2e30e7b5b35546329743ab3fbd0eaa;50468
world210.blp;Speedy Eggbert 2/DATA/world210.blp;2000-10-02 15:44:56:000;79b29bdd6b7b0136e384f13d460d60df0817b3da802bb89168565773009efb4063e08d2d75da75ff81d83d8c115cc8732a2e30e7b5b35546329743ab3fbd0eaa;50468
LISEZMOI.TXT;Speedy_Blupi_II/LISEZMOI.TXT;2000-11-17 11:21:10:000;79f35ab1d25bb249a58398d25111abc40a4de91d084b8621bb35123ee8f1b7534127c1f5387c6c72bbc629116a72eb7e30d2624a16b3b5c523b68f62d4759958;2288
SOUND080.BLP;Speedy_Blupi_II/SOUND/SOUND080.BLP;1999-10-21 01:08:32:000;7accaa4cde42603c3b522866b8c1b3b056d2dc8bf4bacc1fd712f02ec17437e6938875843ebd03f6f2c48b72f68e80ebae7f62ff473406bf92158ad0c8f2f456;4130
sound080.blp;Speedy Eggbert 2/SOUND/sound080.blp;1999-10-21 01:08:32:000;7accaa4cde42603c3b522866b8c1b3b056d2dc8bf4bacc1fd712f02ec17437e6938875843ebd03f6f2c48b72f68e80ebae7f62ff473406bf92158ad0c8f2f456;4130
WORLD081.BLP;Speedy_Blupi_II/DATA/WORLD081.BLP;2000-09-23 01:26:02:000;7b91e7b1c911808c458959f38a19a45fcf93336d4335549ada9f2a142ac839949e6241dc68b337b2bdf47bdcf4399b6232d6c59d31b3abb3cd8e46b05036a607;50468
world081.blp;Speedy Eggbert 2/DATA/world081.blp;2000-09-23 01:26:02:000;7b91e7b1c911808c458959f38a19a45fcf93336d4335549ada9f2a142ac839949e6241dc68b337b2bdf47bdcf4399b6232d6c59d31b3abb3cd8e46b05036a607;50468
element.blp;Speedy_Blupi_Demo/Image/element.blp;1998-05-17 17:59:54:000;7b93c45ec12880f5f29ea8051ca174ad1ed0c026c0a7b87fc2f7dbbe7871834183c6f0249de4282d60dc44e71462e7a275b2eb82e8934dd637ce6099b82e465f;360406
ELEMENT.BLP;Speedy Eggbert/Game/IMAGE08/ELEMENT.BLP;1998-05-17 14:59:54:000;7b93c45ec12880f5f29ea8051ca174ad1ed0c026c0a7b87fc2f7dbbe7871834183c6f0249de4282d60dc44e71462e7a275b2eb82e8934dd637ce6099b82e465f;360406
ELEMENT.BLP;Speedy_Blupi_I/IMAGE08/ELEMENT.BLP;1998-05-17 20:14:54:000;7b93c45ec12880f5f29ea8051ca174ad1ed0c026c0a7b87fc2f7dbbe7871834183c6f0249de4282d60dc44e71462e7a275b2eb82e8934dd637ce6099b82e465f;360406
ELEMENT.BLP;Speedy_Eggbert_Demo/IMAGE08/ELEMENT.BLP;1998-05-17 14:59:54:000;7b93c45ec12880f5f29ea8051ca174ad1ed0c026c0a7b87fc2f7dbbe7871834183c6f0249de4282d60dc44e71462e7a275b2eb82e8934dd637ce6099b82e465f;360406
SOUND050.BLP;Speedy_Blupi_II/SOUND/SOUND050.BLP;1998-05-12 12:48:52:000;7bbff81c2eac45c58918d44d00f4335184089e7cbfe224bfacf5791e137ec5bf0688ce44de2ead3f84d4b0246ec77a028d5e0d055ffff079fec5c993ce5cde65;32488
sound050.blp;Speedy_Blupi_Demo/Sound/sound050.blp;1998-05-12 11:48:52:000;7bbff81c2eac45c58918d44d00f4335184089e7cbfe224bfacf5791e137ec5bf0688ce44de2ead3f84d4b0246ec77a028d5e0d055ffff079fec5c993ce5cde65;32488
SOUND050.BLP;Speedy Eggbert/Game/SOUND/SOUND050.BLP;1998-05-12 08:48:52:000;7bbff81c2eac45c58918d44d00f4335184089e7cbfe224bfacf5791e137ec5bf0688ce44de2ead3f84d4b0246ec77a028d5e0d055ffff079fec5c993ce5cde65;32488
SOUND050.BLP;Speedy Eggbert 2/SOUND/SOUND050.BLP;1998-05-12 12:48:52:000;7bbff81c2eac45c58918d44d00f4335184089e7cbfe224bfacf5791e137ec5bf0688ce44de2ead3f84d4b0246ec77a028d5e0d055ffff079fec5c993ce5cde65;32488
SOUND050.BLP;Speedy_Blupi_I/SOUND/SOUND050.BLP;1998-05-12 14:03:52:000;7bbff81c2eac45c58918d44d00f4335184089e7cbfe224bfacf5791e137ec5bf0688ce44de2ead3f84d4b0246ec77a028d5e0d055ffff079fec5c993ce5cde65;32488
SOUND050.BLP;Speedy_Eggbert_Demo/SOUND/SOUND050.BLP;1998-05-12 08:48:52:000;7bbff81c2eac45c58918d44d00f4335184089e7cbfe224bfacf5791e137ec5bf0688ce44de2ead3f84d4b0246ec77a028d5e0d055ffff079fec5c993ce5cde65;32488
WORLD300.BLP;Speedy_Blupi_II/DATA/WORLD300.BLP;1999-12-10 16:48:54:000;7c975f5c86d692645263f89abb211413a3d93287d0e32de9bb8a6fbed0a798788fbf8c5d7a7601b0379e5dce7859dbd4c85d2a33eb6b5bdb01585489bd436084;50468
world300.blp;Speedy Eggbert 2/DATA/world300.blp;1999-12-10 16:48:54:000;7c975f5c86d692645263f89abb211413a3d93287d0e32de9bb8a6fbed0a798788fbf8c5d7a7601b0379e5dce7859dbd4c85d2a33eb6b5bdb01585489bd436084;50468
DECOR019.BLP;Speedy Eggbert/Game/IMAGE08/DECOR019.BLP;1998-03-17 19:39:54:000;7cd17103e78fafb6d14000ed9b0248f8a170be84d429714f94a18c6bdc8dd6b21a244d0dc4592ea58ad7cbf934d4d1dc3aeb38b5c864f174f4842e724487025a;308278
DECOR019.BLP;Speedy_Blupi_I/IMAGE08/DECOR019.BLP;1998-03-18 00:54:54:000;7cd17103e78fafb6d14000ed9b0248f8a170be84d429714f94a18c6bdc8dd6b21a244d0dc4592ea58ad7cbf934d4d1dc3aeb38b5c864f174f4842e724487025a;308278
DECOR019.BLP;Speedy_Eggbert_Demo/IMAGE08/DECOR019.BLP;1998-03-17 19:39:54:000;7cd17103e78fafb6d14000ed9b0248f8a170be84d429714f94a18c6bdc8dd6b21a244d0dc4592ea58ad7cbf934d4d1dc3aeb38b5c864f174f4842e724487025a;308278
DECOR021.BLP;Speedy Eggbert/Game/IMAGE16/DECOR021.BLP;1998-06-21 19:03:52:000;7d513f21b88fdf595b83e98de43c0b8989364677a0e314ef1a37c5d1876c6ce3f74c17d14585bc7138e1faaf8f80624220935e90af1ddcec5c6c3d48c569f374;921654
DECOR021.BLP;Speedy_Blupi_I/IMAGE16/DECOR021.BLP;1998-06-22 00:18:52:000;7d513f21b88fdf595b83e98de43c0b8989364677a0e314ef1a37c5d1876c6ce3f74c17d14585bc7138e1faaf8f80624220935e90af1ddcec5c6c3d48c569f374;921654
ebot.gif;Speedy Eggbert/assets/images/ebot.gif;2000-05-10 09:34:08:000;7d9231ed60a6df570aaf4e9c9bff4bed41d6145ae0d816a786f771a18e831979ae9368de737dc302538cb1ab8387de5da2b5bafad6a69e8c74f06da1f88bea3f;6591
WORLD020.BLP;Speedy Eggbert/Game/DATA/WORLD020.BLP;1998-04-08 10:58:56:000;7deae0602a3d27ca8f694cb4f3ddbb92b1b8b004bb409675f6493434cf35ddefac6f40ccf38e53e016ddb2c0bba9a198a88a0f51401ee4cc73e1b8ff59686f8f;50468
WORLD020.BLP;Speedy_Blupi_I/DATA/WORLD020.BLP;1998-04-08 16:13:56:000;7deae0602a3d27ca8f694cb4f3ddbb92b1b8b004bb409675f6493434cf35ddefac6f40ccf38e53e016ddb2c0bba9a198a88a0f51401ee4cc73e1b8ff59686f8f;50468
SOUND079.BLP;Speedy_Blupi_II/SOUND/SOUND079.BLP;1999-10-21 00:55:18:000;7e244f2d8672c60ea0e5562a5392d51c6593acd3b89e4bc18db6f64b13df6fd4ede0162ea36578f93f4ff5867b921c4634193db07c82eae35919f00e9e3aa3b9;2344
sound079.blp;Speedy Eggbert 2/SOUND/sound079.blp;1999-10-21 00:55:18:000;7e244f2d8672c60ea0e5562a5392d51c6593acd3b89e4bc18db6f64b13df6fd4ede0162ea36578f93f4ff5867b921c4634193db07c82eae35919f00e9e3aa3b9;2344
MUSIC.BLP;Speedy Eggbert/Game/IMAGE08/MUSIC.BLP;1998-03-01 06:40:04:000;7e763ffcf89950a17997c893bea77b0c4242d13ac8ef402b20d2fe407a6851a41ec1e4edab6c756a477a9da92dcbf8cc470ae070480c02d0aedb01ac8d982c00;308278
MUSIC.BLP;Speedy_Blupi_I/IMAGE08/MUSIC.BLP;1998-03-01 11:55:04:000;7e763ffcf89950a17997c893bea77b0c4242d13ac8ef402b20d2fe407a6851a41ec1e4edab6c756a477a9da92dcbf8cc470ae070480c02d0aedb01ac8d982c00;308278
MUSIC.BLP;Speedy_Eggbert_Demo/IMAGE08/MUSIC.BLP;1998-03-01 06:40:04:000;7e763ffcf89950a17997c893bea77b0c4242d13ac8ef402b20d2fe407a6851a41ec1e4edab6c756a477a9da92dcbf8cc470ae070480c02d0aedb01ac8d982c00;308278
INIT.BLP;Speedy Eggbert/Game/IMAGE16/INIT.BLP;1999-06-23 15:18:02:000;7ecbfe8568638cb85faf0af1763c9555840b371542ca6e5396af0f4e803e7afd3a157504ac95ef44dc7618998fe0bbc80800468972344f1d43e90894cb66b340;921654
DECOR029.BLP;Speedy_Blupi_II/IMAGE08/DECOR029.BLP;1999-05-11 10:32:36:000;7f2ee1998d2b1b039f4604b23021e7116217430fab6ec06f0218f29b7b3ccb2b5abde2070667f4ab9b11f221d11d1f7377648c2143e44609f9eec30ce855409e;308278
decor029.blp;Speedy Eggbert 2/IMAGE08/decor029.blp;1999-05-11 10:32:36:000;7f2ee1998d2b1b039f4604b23021e7116217430fab6ec06f0218f29b7b3ccb2b5abde2070667f4ab9b11f221d11d1f7377648c2143e44609f9eec30ce855409e;308278
WORLD042.BLP;Speedy Eggbert/Game/DATA/WORLD042.BLP;1998-04-08 11:04:48:000;804b3af0091319e200a56fde19b40e333d6592cfd6ac881dc7112a10530ec0b723483d10dd913e7d15a3c8dc29c91cf545bcf211a1232e27688d76ec49114791;50468
WORLD042.BLP;Speedy_Blupi_I/DATA/WORLD042.BLP;1998-04-08 16:19:48:000;804b3af0091319e200a56fde19b40e333d6592cfd6ac881dc7112a10530ec0b723483d10dd913e7d15a3c8dc29c91cf545bcf211a1232e27688d76ec49114791;50468
SOUND006.BLP;Speedy_Blupi_II/SOUND/SOUND006.BLP;1998-05-12 12:53:54:000;8143521ce3dfab2435ae5e7d11e52471c62eeea2151b480e450f9029cacfc2d6d4b444ddd341a40187ba389dcc92346d297a2ca60fed699179a720634b886826;8620
sound006.blp;Speedy_Blupi_Demo/Sound/sound006.blp;1998-05-12 11:53:54:000;8143521ce3dfab2435ae5e7d11e52471c62eeea2151b480e450f9029cacfc2d6d4b444ddd341a40187ba389dcc92346d297a2ca60fed699179a720634b886826;8620
SOUND006.BLP;Speedy Eggbert/Game/SOUND/SOUND006.BLP;1998-05-12 08:53:54:000;8143521ce3dfab2435ae5e7d11e52471c62eeea2151b480e450f9029cacfc2d6d4b444ddd341a40187ba389dcc92346d297a2ca60fed699179a720634b886826;8620
SOUND006.BLP;Speedy Eggbert 2/SOUND/SOUND006.BLP;1998-05-12 12:53:54:000;8143521ce3dfab2435ae5e7d11e52471c62eeea2151b480e450f9029cacfc2d6d4b444ddd341a40187ba389dcc92346d297a2ca60fed699179a720634b886826;8620
SOUND006.BLP;Speedy_Blupi_I/SOUND/SOUND006.BLP;1998-05-12 14:08:54:000;8143521ce3dfab2435ae5e7d11e52471c62eeea2151b480e450f9029cacfc2d6d4b444ddd341a40187ba389dcc92346d297a2ca60fed699179a720634b886826;8620
SOUND006.BLP;Speedy_Eggbert_Demo/SOUND/SOUND006.BLP;1998-05-12 08:53:54:000;8143521ce3dfab2435ae5e7d11e52471c62eeea2151b480e450f9029cacfc2d6d4b444ddd341a40187ba389dcc92346d297a2ca60fed699179a720634b886826;8620
WORLD107.BLP;Speedy Eggbert/Game/DATA/WORLD107.BLP;1998-05-18 17:44:12:000;8173e89a3bc752765ce3abae3d81d616bf1f0640f9a1d9e80984123132304d2ee47734ef03a6bddf1a102728673d931f7b9dfbd8e8e332573430fb11f40187c9;50468
WORLD107.BLP;Speedy_Blupi_I/DATA/WORLD107.BLP;1998-05-18 22:59:12:000;8173e89a3bc752765ce3abae3d81d616bf1f0640f9a1d9e80984123132304d2ee47734ef03a6bddf1a102728673d931f7b9dfbd8e8e332573430fb11f40187c9;50468
SOUND036.BLP;Speedy_Blupi_II/SOUND/SOUND036.BLP;1998-05-13 10:40:12:000;81f20b0d0bf3c20c7783c6dd3f867aa203391773f4b41cca063a41435a7d8d7668fc13250920c41c7530466226e3bb1c19ec2e97506a8391b7169090418cbc5f;44180
sound036.blp;Speedy_Blupi_Demo/Sound/sound036.blp;1998-05-13 09:40:12:000;81f20b0d0bf3c20c7783c6dd3f867aa203391773f4b41cca063a41435a7d8d7668fc13250920c41c7530466226e3bb1c19ec2e97506a8391b7169090418cbc5f;44180
SOUND036.BLP;Speedy Eggbert/Game/SOUND/SOUND036.BLP;1998-05-13 06:40:12:000;81f20b0d0bf3c20c7783c6dd3f867aa203391773f4b41cca063a41435a7d8d7668fc13250920c41c7530466226e3bb1c19ec2e97506a8391b7169090418cbc5f;44180
SOUND036.BLP;Speedy Eggbert 2/SOUND/SOUND036.BLP;1998-05-13 10:40:12:000;81f20b0d0bf3c20c7783c6dd3f867aa203391773f4b41cca063a41435a7d8d7668fc13250920c41c7530466226e3bb1c19ec2e97506a8391b7169090418cbc5f;44180
SOUND036.BLP;Speedy_Blupi_I/SOUND/SOUND036.BLP;1998-05-13 11:55:12:000;81f20b0d0bf3c20c7783c6dd3f867aa203391773f4b41cca063a41435a7d8d7668fc13250920c41c7530466226e3bb1c19ec2e97506a8391b7169090418cbc5f;44180
SOUND036.BLP;Speedy_Eggbert_Demo/SOUND/SOUND036.BLP;1998-05-13 06:40:12:000;81f20b0d0bf3c20c7783c6dd3f867aa203391773f4b41cca063a41435a7d8d7668fc13250920c41c7530466226e3bb1c19ec2e97506a8391b7169090418cbc5f;44180
Config.def;Speedy_Blupi_I/DATA/Config.def;2024-07-06 15:24:25:338;8217243b78b2007673c58837ff82a6a4a1a5b8d558d9301f215747ae0ded25f9993be40b9e2735e61fb4b2ace01792abd4c75ab588f079734df99f57695b7a1e;109
DECOR009.BLP;Speedy_Blupi_II/IMAGE08/DECOR009.BLP;2000-09-21 17:42:34:000;829542a62d767ba2c6a6e1255ddce6f88829bd2792fffaf9f7d9d7e44bb0d560411b1dbdb81bb9564432a984521b318535f4aaa07b2929fb0fd173cba8fc309c;308278
decor009.blp;Speedy Eggbert 2/IMAGE08/decor009.blp;2000-09-21 17:42:34:000;829542a62d767ba2c6a6e1255ddce6f88829bd2792fffaf9f7d9d7e44bb0d560411b1dbdb81bb9564432a984521b318535f4aaa07b2929fb0fd173cba8fc309c;308278
DECOR019.BLP;Speedy Eggbert/Game/IMAGE16/DECOR019.BLP;1998-06-21 19:03:56:000;82a721c084d7d51eaee1473b5a64f54a8932904597301465d79b3f751f158d880276f583b0c328d06583d106a03c71dab5ecb9362c0495948bd91e37669e95fb;921654
DECOR019.BLP;Speedy_Blupi_I/IMAGE16/DECOR019.BLP;1998-06-22 00:18:56:000;82a721c084d7d51eaee1473b5a64f54a8932904597301465d79b3f751f158d880276f583b0c328d06583d106a03c71dab5ecb9362c0495948bd91e37669e95fb;921654
SOUND024.BLP;Speedy_Blupi_II/SOUND/SOUND024.BLP;1998-05-12 21:46:44:000;82ea82149ac864c99f79fedab777fc4047636669e419e500607d71ad0b3f1741b8c4cc42ccbc74b448e02ff69b9c140ead159f4e7c899146de571bc7051f9338;16568
sound024.blp;Speedy_Blupi_Demo/Sound/sound024.blp;1998-05-12 20:46:44:000;82ea82149ac864c99f79fedab777fc4047636669e419e500607d71ad0b3f1741b8c4cc42ccbc74b448e02ff69b9c140ead159f4e7c899146de571bc7051f9338;16568
SOUND024.BLP;Speedy Eggbert/Game/SOUND/SOUND024.BLP;1998-05-12 17:46:44:000;82ea82149ac864c99f79fedab777fc4047636669e419e500607d71ad0b3f1741b8c4cc42ccbc74b448e02ff69b9c140ead159f4e7c899146de571bc7051f9338;16568
SOUND024.BLP;Speedy Eggbert 2/SOUND/SOUND024.BLP;1998-05-12 21:46:44:000;82ea82149ac864c99f79fedab777fc4047636669e419e500607d71ad0b3f1741b8c4cc42ccbc74b448e02ff69b9c140ead159f4e7c899146de571bc7051f9338;16568
SOUND024.BLP;Speedy_Blupi_I/SOUND/SOUND024.BLP;1998-05-12 23:01:44:000;82ea82149ac864c99f79fedab777fc4047636669e419e500607d71ad0b3f1741b8c4cc42ccbc74b448e02ff69b9c140ead159f4e7c899146de571bc7051f9338;16568
SOUND024.BLP;Speedy_Eggbert_Demo/SOUND/SOUND024.BLP;1998-05-12 17:46:44:000;82ea82149ac864c99f79fedab777fc4047636669e419e500607d71ad0b3f1741b8c4cc42ccbc74b448e02ff69b9c140ead159f4e7c899146de571bc7051f9338;16568
